store,country,lang,reviewId,date,userName,rating,appVersion,thumbsUp,title,text,replyDate,replyText,url
App Store,th,,4420098446,2019-07-06T15:10:29Z,นุ่ทราย,1,,0,อัพเดจแล้วไม่เห็นข้อมูล,พออัพเดจแล้ว เราไม่สามารถอ่านเนื้อหาในแอพได้เลย เซง,,ต้องขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ ไม่ทราบว่าตอนนี้ใช้งานได้ปกติหรือยังคะ เบื้องต้นเราได้แจ้งทีมพัฒนาเพื่อทำการตรวจเช็คและแก้ไขปัญหาให้แล้วค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,4404902112,2019-07-03T11:29:02Z,Nane-villain,1,,0,อัพเดทบ่อยมากกก,คือไม่เข้าใจคนพัฒนา แอฟ เข้าแอฟทีไร ให้แต่อัพเดท อาทิตย์หนึ่งนับครั้งได้เรย อัพเดทบ่อยจนไม่อยากเข้าแอฟเรย เพราะจะแจ้งเตือนให้อัพเดตน่าแอพตลอด ของแอพอื่นเข้าไม่มีหรอกมาเด้งขึ้นน่าแอพให้อัพเดทตลอดแบบนี้,,ต้องขออภัยด้วยนะคะ เนื่องจากว่าแอปของเราอยู่ในระหว่างเพิ่มฟีเจอร์ใหม่จึงอาจจะมีการอัปเดตบ่อยขึ้นในช่วงนี้ แนะนำให้คุณ Nane-villain เปิดอัปเดตอัตโนมัติไว้นะคะเพื่อจะได้ไม่ต้องรออัปเดตทุกครั้งก่อนใช้งานค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,4401438052,2019-07-02T15:25:59Z,vivanida,1,,0,อัปเดท,อัปเดทบ่อยไปนะบางที,,ต้องขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ ทางเราขอน้อมรับคำติชมและจะนำไปปรับปรุงแก้ไขต่อไปค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,4230797385,2019-05-29T16:05:37Z,justtorishop,1,,0,อัพเดทใหม่เปิดแอพกี่ครั้งก็ไม่โหลดสักอย่างเลยค่ะอะไรก็ไม่ขึ้น,2-3 อัพเดทล่าสุดแย่ลงเรื่อยๆเลยค่ะ แอพใช้ไม่ได้เลย,,ขออภัยในปัญหาที่เกิดขึ้นด้วยนะคะ รบกวนผู้ใช้งานแจ้งรายละเอียด ชื่อผู้ใช้งานหรืออีเมลที่ใช้ลงทะเบียนเพื่อให้ทีมงานทำการตรวจเช็ค ขอบคุณค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,3985034108,2019-04-08T03:59:07Z,เหม๋ง,1,,0,การอัปเดทรายวัน,"การอัปเดทรายวัน เกี่ยวกับลูกของฉัน พอกดเข้าไปอ่านแล้ว ข้อความยาวๆหายไปเหลือข้อมูลไห้อ่านไม่เต็มเลย
กดดูข้อมูลเพิ่มเติมก้อไม่มีค่ะ",,ทางเราได้ทำการตรวจสอบปัญหาที่เกิดขึ้นแล้วนะคะ ปัญหานี้เกิดจากการสาเหตุว่าแอปพลิเคชันที่ใช้อยู่นั้นเป็นเวอร์ชั่นเก่า รบกวนผู้ใช้งานอัปเดตแอปพลิเคชันให้เป็นเวอร์ชันล่าสุดเพื่อแก้ไขปัญหาที่เกิดขึ้นนะคะ ขอบคุณค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,3914728126,2019-03-23T03:54:47Z,น้พ,1,,0,รบกวนมมากจะอ่านพันทิพ ลำคาญค่ะ,ลำคาญ,,ต้องขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ ทางเราขอน้อมรับคำติชมและจะนำไปปรับปรุงแก้ไขต่อไปค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,3904042393,2019-03-20T13:12:38Z,Imtubtim,1,,0,แย่มาก,แย่มากโหลดแอปแล้ว อ่านบทความอยู่ดีๆ ก็ให้โหลดอีกแล้ว,,ต้องขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ ทางเราขอน้อมรับคำติชมและจะนำไปปรับปรุงแก้ไขต่อไปค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,3653416174,2019-01-15T15:56:29Z,นิสรา,1,,5,เสียง,อัพเดทใหม่ แล้วเสียงวีดีโอหายค่ะ,,ต้องขออภัยด้วยนะคะ ตอนนี้ทางเราได้ทำการแก้ไขปัญหาที่เกิดขึ้นแล้วค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,3610179690,2019-01-04T07:22:44Z,thipparat M,1,,0,มีโฆษณาบ่อย เยอะ จนน่ารำคาญมากๆ,น่ารำคาญ โฆษณาเยอะกว่าเนื้อหาสาระอีก เน้นแต่ขายของ,,ขอบคุณสำหรับคำแนะนำติชมนะคะ เราจะดำเนินการพัฒนาและปรับปรุงเรื่องการแสดงเนื้อหาของโฆษณา รวมไปถึงเฝ้าติดตามโพสต์ที่เกี่ยวกับการโฆษณาขายของจากผู้ใช้ท่านอื่นๆ และดำเนินการแก้ไข เพื่อให้เหมาะสมและเป็นที่พึงพอใจของผู้ใช้งานต่อไปค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,1563872569,2017-03-14T00:11:04Z,กำมะทานสา,1,,0,ใช้งานไม่ได้,ไม่ควรปล่อยให้โหลดนะ,,ต้องขออภัยด้วยนะคะ หากพบปัญหาในการใช้งานใด ๆ สามารถแจ้งได้เลยค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,13751215480,2026-02-15T09:18:14Z,Creamme17,2,,0,ใส่วันที่ประจำเดือนมาวันแรกครั้งสุดท้าย,ใส่แล้วจะเลื่อนขึ้นแล้วกดถัดไปไม่ได้ค่ะ,,ต้องขออภัยในความไม่สะดวกก่อนหน้านี้ด้วยนะคะ ขณะนี้ระบบได้รับการอัปเดตเวอร์ชันใหม่เรียบร้อยแล้ว คุณแม่สามารถเข้าใช้งานได้ตามปกติเลยค่ะ หากติดปัญหาตรงไหนสอบถามเพิ่มเติมได้ทันทีนะคะ ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,13412705102,2025-11-18T13:09:00Z,นิววว  ว  ว,2,,0,แอปเข้าไม่ได้,แอปเข้าไม่ได้,,ต้องขออภัยในความไม่สะดวกก่อนหน้านี้ด้วยนะคะ ขณะนี้ระบบได้รับการอัปเดตเวอร์ชันใหม่เรียบร้อยแล้ว คุณแม่สามารถเข้าใช้งานได้ตามปกติเลยค่ะ หากยังพบปัญหาหรือต้องการความช่วยเหลือเพิ่มเติม สามารถทักแชทแจ้งเรื่องผ่านทาง Facebook: theAsianparent Thailand ได้ทันทีนะคะ ทีมงานยินดีดูแลค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,12745330294,2025-06-07T06:21:35Z,ชื่อมีความสุข,2,,0,เเอพ,แอพพเข้าไม่ได้ค่ะ กดสมัครแล้วระบุยังไม่เคยมีลูก เข้าระบบไม่ได้ค่ะ,,ต้องขออภัยในความไม่สะดวกก่อนหน้านี้ด้วยนะคะ ขณะนี้ระบบได้รับการอัปเดตเวอร์ชันใหม่เรียบร้อยแล้ว คุณแม่สามารถเข้าใช้งานได้ตามปกติเลยค่ะ หากยังพบปัญหาหรือต้องการความช่วยเหลือเพิ่มเติม สามารถทักแชทแจ้งเรื่องผ่านทาง Facebook: theAsianparent Thailand ได้ทันทีนะคะ ทีมงานยินดีดูแลค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,12473542905,2025-03-28T07:56:48Z,ปูเป้ สิริพร,2,,0,แอพ,มันขึ้นว่าทางแอฟมีความผิดพลาดกรุณาลองภายหลัง เด้งขึ้นหลายรอบมากตอนกรอกข้อมูล,,ต้องขออภัยในความไม่สะดวกก่อนหน้านี้ด้วยนะคะ ขณะนี้ระบบได้รับการอัปเดตเวอร์ชันใหม่เรียบร้อยแล้ว คุณแม่สามารถเข้าใช้งานได้ตามปกติเลยค่ะ หากยังพบปัญหาหรือต้องการความช่วยเหลือเพิ่มเติม สามารถทักแชทแจ้งเรื่องผ่านทาง Facebook: theAsianparent Thailand ได้ทันทีนะคะ ทีมงานยินดีดูแลค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,12224284928,2025-01-24T10:10:54Z,ฟีมมมมมมม,2,,0,คำถาม,ทำไมใช้แล้วเปลี่ยนเป็นโปรไฟล์ของคนอื่นคะ ทั้งๆที่ก็ล็อกอินด้วยข้อมูลตัวเอง พอเข้ามาอีกทีเป็นข้อมูลของใครก็ไม่รู้ ลบโหลดใหม่หลายรอบแล้วค่ะ,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดแคปหน้าจอส่งอีเมลพร้อมรายละเอียดบัญชีของคุณไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ 😊 หวังว่าคุณจะสนับสนุนแอพตั้งครรภ์และเลี้ยงลูกของเราต่อไปด้วยการเพิ่มคะแนน 5 ดาว และกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,12208279965,2025-01-20T16:21:29Z,ฝ้าย1523,2,,0,แม่และเด็ก,มีประโยชนเป็นแม่มือใหม่ค่ะสงสัยตรงไหนก็ถามแม่ๆท่านอื่นๆ,,ขอบคุณที่ชื่นชอบแอปพลิเคชันของเราค่ะ ❤️ ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ ได้โปรดบอกต่อไปยังคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ และอย่าลืมเข้ามาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์ทุกวันนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,11951881501,2024-11-15T09:02:56Z,P3J0FK,2,,1,แอพช้ามาก,แอพช้ามากกกกกก กว่าจะดูนั้นนี่ในแอพได้กดเข้าไปแล้วหมุนอยู่นั้น จนต้องไปใช้แอพอื่น,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ เราจะรายงานปัญหานี้ไปยังทีมพัฒนาแอพเพื่อปรับปรุงให้ดียิ่งขึ้นต่อไป ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,11726107303,2024-09-15T09:02:50Z,NMm111000,2,,0,แอพค้างมากค่ะ,แอพค้างไม่ไหว เข้าไปดูอะไรไม่ได้เลยค่ะ,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ เราจะรายงานปัญหานี้ไปยังทีมพัฒนาแอพเพื่อปรับปรุงให้ดียิ่งขึ้นต่อไป ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,11279700027,2024-05-18T09:05:12Z,เเมวจีจี้,2,,0,เเก้ไขด้วยเด้อ,เน็ตก็ปกติดีนะคะ เเต่ทำไมเเอปถึงไดเหมุนๆไม่ทำงานอยู่อย่างไง อีกอย่างการนับไตรมาสหายไปไหนเอากลับมาา😭,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ ทางทีมได้ทำการแก้ไขเส้นไตรมาสให้กลับมาเรียบร้อยแล้ว ขออภัยในความไม่สะดวกด้วยนะคะ 🙏🏻,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,11110468574,2024-04-01T17:58:20Z,ปราย.,2,,0,แอพห่วยๆ,ตั้งวันอะไรก็ไม่ได้ ห่วยแตก,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ รบกวนแจ้งรายละเอียดไปที่ app.feedback@theasianparent.com เพื่อให้ทีมงานตรวจสอบอย่างละเอียดอีกครั้งค่ะ ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10952241743,2024-02-18T11:50:29Z,คุณ สายใจ,2,,0,ค้าง หมุน เข้าไม่ได้,แอพค้างบ่อยมาก เข้าไม่ได้ค้าง หมุนแล้วก็หาย แจ้งเตือนมีข้ออผิดพลาดตลอด แก้ไขด้วยค่ะ,,สวัสดีค่ะคุณพ่อคุณแม่ ขอบคุณสำหรับคำแนะนำและขออภัยที่ทำให้รู้สึกไม่ประทับใจหลังจากใช้งานแอพตั้งครรภ์และเลี้ยงลูกของเรา เราจะพยายามปรับปรุงเพื่อให้คุณสามารถตรวจครรภ์ ติดตามการตั้งครรภ์ หรือพัฒนาการลูกน้อยในครรภ์ และเลี้ยงดูลูกน้อยได้ง่ายยิ่งขึ้น อย่าลืมกลับมาใช้งานแอปของเราใหม่ในครั้งหน้าและให้คะแนน 5 ดาวกับเรานะคะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10951786970,2024-02-18T08:50:28Z,ช่วยกันหน่อยนะ,2,,0,ค้าง,โหลดช้ามาก ค้างทั้งวัน ลบแอพโหลดใหม่ไม่ได้ผล,,สวัสดีค่ะคุณพ่อคุณแม่ ขอบคุณสำหรับคำแนะนำและขออภัยที่ทำให้รู้สึกไม่ประทับใจหลังจากใช้งานแอพตั้งครรภ์และเลี้ยงลูกของเรา เราจะพยายามปรับปรุงเพื่อให้คุณสามารถตรวจครรภ์ ติดตามการตั้งครรภ์ หรือพัฒนาการลูกน้อยในครรภ์ และเลี้ยงดูลูกน้อยได้ง่ายยิ่งขึ้น อย่าลืมกลับมาใช้งานแอปของเราใหม่ในครั้งหน้าและให้คะแนน 5 ดาวกับเรานะคะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10808770423,2024-01-11T07:29:38Z,Mgyis,2,,0,อายุไม่ตรง,ทำไมอายุลูกไม่ตรงค่ะ เกิด2020 ตอนนี้สามขวบกว่าแต่ในแอป ขึ้นเป็น5ขวบ11เดือน,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ รบกวนแจ้งรายละเอียดไปที่ app.feedback@theasianparent.com เพื่อให้ทีมงานตรวจสอบอย่างละเอียดอีกครั้งค่ะ ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10735063916,2023-12-23T13:12:24Z,sgvbbnb,2,,0,ใช้อยู่ดีๆ กลายเป็นภาษาอังกฤษค่ะ แก้เท่าไรก็ไม่หายค่ะ,ใช้อยู่ดีๆ กลายเป็นภาษาอังกฤษค่ะ แก้เท่าไรก็ไม่หายค่ะ,,"สวัสดีค่ะ คุณแม่สามารถเปลี่ยนภาษาได้ที่หน้าโปรไฟล์ จะมีปุ่มให้กดเปลี่ยนภาษาค่ะ 
โปรดให้กำลังใจทีมงานของเรา ด้วยการให้คะแนน 5 ★★★★★ ในครั้งหน้า เพื่อเราจะได้พัฒนาแอปให้โดนใจคุณมากยิ่งขึ้นค่ะ 😍",https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10682612216,2023-12-11T16:39:33Z,NJoYz,2,,0,อายุลูกผิด,ใส่ข้อมูลวันเกิดลูก เกิดปี 2023 ตอนนี้ต้อง 5 เดือน ในแอปขึ้นเป็น 5 ขวบ แก้ไขแอปด้วยนะคะ,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ รบกวนแจ้งรายละเอียดไปที่ app.feedback@theasianparent.com เพื่อให้ทีมงานตรวจสอบอย่างละเอียดอีกครั้งค่ะ ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10605475099,2023-11-20T13:34:01Z,Kuyylotto,2,,0,.,ดูภาพลูกจองฉันไม่ได้ ลองลบแล้วโหลดใหม่ก็ยังไม่หาย ยังเด้งออกเหมือนเดิม,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ รบกวนแจ้งรายละเอียดไปที่ app.feedback@theasianparent.com เพื่อให้ทีมงานตรวจสอบอย่างละเอียดอีกครั้งค่ะ ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10401535082,2023-09-24T09:01:53Z,คุณโบ19998,2,,0,แอพค้างตลอดเลย,แอพค้าง  ใช้งานไม่สะดวกเพราะค้างบ่อย,,สวัสดีค่ะคุณพ่อคุณแม่ ขอบคุณสำหรับคำแนะนำและขออภัยที่ทำให้รู้สึกไม่ประทับใจหลังจากใช้งานแอพตั้งครรภ์และเลี้ยงลูกของเรา เราจะพยายามปรับปรุงเพื่อให้คุณสามารถตรวจครรภ์ ติดตามการตั้งครรภ์ หรือพัฒนาการลูกน้อยในครรภ์ และเลี้ยงดูลูกน้อยได้ง่ายยิ่งขึ้น อย่าลืมกลับมาใช้งานแอปของเราใหม่ในครั้งหน้าและให้คะแนน 5 ดาวกับเรานะคะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10363151756,2023-09-13T07:12:06Z,M90ssssssssss,2,,0,ล็อคอินไม่ได้,"ล็อคอินไม่ได้โดยไม่ทราบสาเหตุ
เชื่อมกับเฟส เมลไม่ได้ เด้งออกตลอด :(",,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ รบกวนแจ้งรายละเอียดไปที่ app.feedback@theasianparent.com เพื่อให้ทีมงานตรวจสอบอย่างละเอียดอีกครั้งค่ะ ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10319349227,2023-08-31T14:05:03Z,Phonkh,2,,0,ลูกของฉัน,กดดูที่ลูกของฉัน ช่วงแรกๆกดดูได้ พอหลังๆไม่ขึ้นเลย รูปหายไปเลย,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10163217676,2023-07-21T00:05:32Z,κωαиɢッ,2,,0,ภาพลูกของฉันไม่สามารถดูได้,แก้ไขให้หน่อยค่ะ,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10154140935,2023-07-18T14:08:56Z,saly_74,2,,0,แอพไม่สเถียร,แอพไม่สเถียร,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10118380508,2023-07-08T19:15:15Z,พี่'ปุ้ย,2,,0,ค้างบ่อย,แอพไม่สเถียรเท่าแต่ก่อน อัพโหลดนาน ค้างบ่อยมาก จะกดเข้าดูตัวอย่างขนาดทารก พอกดเข้าไป ขึ้นรูปแล้วก็หาย,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10096172813,2023-07-02T14:43:55Z,ssushse,2,,0,แอปไม่เสถียร,แอปไม่เสถียร บางครั้งก่ตีกลับไปที่คุณยังไม่ตั้งครรภ์ทั้งที่26wแล้ว แอปหลุดบ่อย โหลดบ่อยทั้งที่เน็ตเร็วและเชื่อมต่อไม่ได้ ข้อดีคือได้พูดคุยแลกเปลี่ยนกับแม่ๆบ้านอื่น,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10075819373,2023-06-26T22:17:23Z,Yaeyoo2528,2,,1,คำนวณอายุลูกไม่ตรงค่ะ ลูก9เดือน แอพบอก5ปี,คำนวณอายุลูกไม่ตรงค่ะ ลูก9เดือน แอพบอก5ปี,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10053408765,2023-06-20T13:04:58Z,arada milk,2,,0,ปรับปรุงด่วน,เป็นแอพที่มีประโยชน์ดีนะคะ แต่แอพerrorบ่อยมากกกก ค้างบ่อยมากกก ปรับปรุงด่วนค่ะก่อนที่จะเปลี่ยนใจไปใช้แอพอื่น,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10053377969,2023-06-20T12:54:31Z,Bb0891796232,2,,0,แอปไม่ค่อยเสถียร,ข้อมูลในแอปค่อนข้างดีค่ะ มีครบ แต่แอปชอบค้างเวลาเข้าใช้งาน ใช่ไม่ค่อยได้ หากแอปเสถียรกว่านี้จะดีมากเลยจ้า,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10035990218,2023-06-15T11:43:44Z,123mabfod,2,,0,ติดตามทารกรูปภาพ 3 D,3D ขึ้นมาแค่ชั่วคราวก็หายไป กดเข้าดูใหม่ก็เป็นแบบเดิมไม่สามารถดูรูปได้,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9992910371,2023-06-02T23:43:36Z,ปอน้ำมนต์,2,,0,แอพค้างค่ะ เข้าไปกรอกข้อมูลทุกส่วนไม่ได้เลย,รบกวนตรวจสอบให้หน่อยคะ,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9973980345,2023-05-28T12:41:35Z,Othsu,2,,0,กดดูรูปเด็กตามเดือนแต่ละเดือนรูปขึ้นมาแปบเดียวแล้วก็รูปหาย,รูปหาย,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9934262714,2023-05-16T22:57:41Z,Noon2543,2,,0,ดูตรงลูกของฉันไม่ได้,ลองกดเข้าไปแล้วมันไม่ขึ้นรูปเหมือนแต่ก่อนเลยค่า กดเข้าไปแล้วมันก็มืดเลย แต่อย่างอื่นปกติดี ถ้ากลับมาดูได้เหมือนเดิมจะเพิ่มดาวให้นะค่า,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9809969407,2023-04-11T11:01:03Z,Kin114.i,2,,0,ติดตามไม่ขึ้น,การติดตามทารกไม่สามารถเพิ่มการติดตามได้,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดแคปหน้าจอพร้อมรายละเอียดบัญชีของคุณส่งไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ 😊 หวังว่าคุณจะสนับสนุนแอปตั้งครรภ์และเลี้ยงลูกของเราต่อไปด้วยการเพิ่มคะแนน 5 ดาว และกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการและสุขภาพของทารกในครรภ์จากแอปของเราทุกวันนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9703140472,2023-03-11T19:30:27Z,JJNCYW,2,,1,มีเดียหายไป,เพลงกล่อมหายไปค่ะ แก้ด้วยนะคะ,,สวัสดีค่ะ ขออภัยสำหรับความไม่สะดวกที่เกิดขึ้นด้วยนะคะ ทางทีมงานมีความจำเป็นต้องปิดปรับปรุงฟีเจอร์มีเดียชั่วคราว เพื่อพัฒนาให้สามารถใช้งานได้ดียิ่งขึ้นในอนาคตนั่นเองค่ะ😊 อย่าลืมกลับมาใช้งานแอปของเราใหม่ในครั้งหน้าและให้คะแนน 5 ดาวกับเรานะคะ โปรดติดตามการอัปเดตแอปครั้งต่อไปของเราได้เลยค่ะ! ❤️,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9593187397,2023-02-07T16:11:09Z,@frm,2,,0,การประมวลผล ไม่ตรงกับข้อมูลจริง,ไม่ตรงอายุจริง,,สวัสดีค่ะ เนื่องจากแอปจะนับอายุลูกตามปฏิทินที่คุณแม่ตั้งในโทรศัพท์ เช่น คุณแม่ตั้งเป็น พ.ศ. แอปก็จะนับตาม พ.ศ. แนะนำให้คุณแม่ใส่ข้อมูล วันเดือนปีเกิดของลูกให้ตรงตาม ค.ศ. หรือ พ.ศ. แบบเดียวกับที่ตั้งค่าไว้ในโทรศัพท์ค่ะ จากนั้นลอง Log Out และ Log In เข้าไปใหม่จะทำให้วันที่ตรงกับความเป็นจริงค่ะ ❤️ ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9517051875,2023-01-17T12:24:39Z,ybiwe,2,,0,เปิดแอปแล้วเด้งค่ะ,เปิดแอปแล้วเด้งออก,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ ทางแอดมินได้รายงานปัญหานี้ไปยังทีมพัฒนาแอปแล้ว เราจะพยายามปรับปรุงเพื่อให้คุณสามารถอ่านบทความการตรวจครรภ์ ติดตามการตั้งครรภ์ พัฒนาการลูกน้อยในครรภ์ การเลี้ยงดูลูกน้อย บทความสุขภาพของทารก หรือบทความอื่น ๆ ได้สะดวกง่ายดายยิ่งขึ้น อย่าลืมกลับมาใช้งานแอปของเราใหม่ในครั้งหน้าและให้คะแนน 5 ดาวกับเรานะคะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
